scenario_id,scenario_name_en,scenario_name_zh_hant,target_id,target_en,target_zh_hant,participation_mode_id,participation_mode_name_en,participation_mode_name_zh_hant,prompt_en,prompt_zh_hant,stationary_required,photo_task_allowed,driver_interaction_allowed,adult_supervision_required,skip_allowed,safety_boundary_en,safety_boundary_zh_hant,official_reference_ids
hotel,Hotel,飯店,target-02,one repeating pattern in a shared area,公共空間裡一種重複出現的圖案,watch,Watch or point,看一看／指出來,"From your current spot, notice one repeating pattern in a shared area. Point only when the setting permits and your supervising adult has said it is safe; never ask a driver to look.",從目前位置觀察「公共空間裡一種重複出現的圖案」。只有在情境允許且陪同大人已確認安全時，才從原地指出來；絕不要求駕駛查看。,true,false,false,true,true,"Keep room numbers, names and travel details off the cards. Respect other guests; the adult handles keys, exits and emergency information.",卡片上不寫房號、姓名或行程資料，並尊重其他旅客。房卡、出口與緊急資訊都由大人管理。,ftc-children-privacy
hotel,Hotel,飯店,target-02,one repeating pattern in a shared area,公共空間裡一種重複出現的圖案,describe,Notice or describe,觀察／描述,"Notice one repeating pattern in a shared area. Think of one colour, shape, sound or detail. Share only with a non-driving companion when the setting permits.",觀察「公共空間裡一種重複出現的圖案」，想一個顏色、形狀、聲音或細節；只有在情境允許且有非駕駛同行者時才分享。,true,false,false,true,true,"Keep room numbers, names and travel details off the cards. Respect other guests; the adult handles keys, exits and emergency information.",卡片上不寫房號、姓名或行程資料，並尊重其他旅客。房卡、出口與緊急資訊都由大人管理。,ftc-children-privacy
hotel,Hotel,飯店,target-02,one repeating pattern in a shared area,公共空間裡一種重複出現的圖案,create,Plan or create,規劃／創作,"Use one repeating pattern in a shared area as a prompt. Invent one kind question, route idea or tiny story alone or with a non-driving companion when permitted.",以「公共空間裡一種重複出現的圖案」為提示，自己想一個友善問題、小路線或迷你故事；情境允許時也可和非駕駛同行者一起想。,true,false,false,true,true,"Keep room numbers, names and travel details off the cards. Respect other guests; the adult handles keys, exits and emergency information.",卡片上不寫房號、姓名或行程資料，並尊重其他旅客。房卡、出口與緊急資訊都由大人管理。,ftc-children-privacy
hotel,Hotel,飯店,target-03,one object that saves water or energy,一件節省水或能源的物品,watch,Watch or point,看一看／指出來,"From your current spot, notice one object that saves water or energy. Point only when the setting permits and your supervising adult has said it is safe; never ask a driver to look.",從目前位置觀察「一件節省水或能源的物品」。只有在情境允許且陪同大人已確認安全時，才從原地指出來；絕不要求駕駛查看。,true,false,false,true,true,"Keep room numbers, names and travel details off the cards. Respect other guests; the adult handles keys, exits and emergency information.",卡片上不寫房號、姓名或行程資料，並尊重其他旅客。房卡、出口與緊急資訊都由大人管理。,ftc-children-privacy
hotel,Hotel,飯店,target-03,one object that saves water or energy,一件節省水或能源的物品,describe,Notice or describe,觀察／描述,"Notice one object that saves water or energy. Think of one colour, shape, sound or detail. Share only with a non-driving companion when the setting permits.",觀察「一件節省水或能源的物品」，想一個顏色、形狀、聲音或細節；只有在情境允許且有非駕駛同行者時才分享。,true,false,false,true,true,"Keep room numbers, names and travel details off the cards. Respect other guests; the adult handles keys, exits and emergency information.",卡片上不寫房號、姓名或行程資料，並尊重其他旅客。房卡、出口與緊急資訊都由大人管理。,ftc-children-privacy
hotel,Hotel,飯店,target-03,one object that saves water or energy,一件節省水或能源的物品,create,Plan or create,規劃／創作,"Use one object that saves water or energy as a prompt. Invent one kind question, route idea or tiny story alone or with a non-driving companion when permitted.",以「一件節省水或能源的物品」為提示，自己想一個友善問題、小路線或迷你故事；情境允許時也可和非駕駛同行者一起想。,true,false,false,true,true,"Keep room numbers, names and travel details off the cards. Respect other guests; the adult handles keys, exits and emergency information.",卡片上不寫房號、姓名或行程資料，並尊重其他旅客。房卡、出口與緊急資訊都由大人管理。,ftc-children-privacy
hotel,Hotel,飯店,target-04,one quiet way to move through a hallway,一種安靜通過走廊的方法,watch,Watch or point,看一看／指出來,"From your current spot, notice one quiet way to move through a hallway. Point only when the setting permits and your supervising adult has said it is safe; never ask a driver to look.",從目前位置觀察「一種安靜通過走廊的方法」。只有在情境允許且陪同大人已確認安全時，才從原地指出來；絕不要求駕駛查看。,true,false,false,true,true,"Keep room numbers, names and travel details off the cards. Respect other guests; the adult handles keys, exits and emergency information.",卡片上不寫房號、姓名或行程資料，並尊重其他旅客。房卡、出口與緊急資訊都由大人管理。,ftc-children-privacy
hotel,Hotel,飯店,target-04,one quiet way to move through a hallway,一種安靜通過走廊的方法,describe,Notice or describe,觀察／描述,"Notice one quiet way to move through a hallway. Think of one colour, shape, sound or detail. Share only with a non-driving companion when the setting permits.",觀察「一種安靜通過走廊的方法」，想一個顏色、形狀、聲音或細節；只有在情境允許且有非駕駛同行者時才分享。,true,false,false,true,true,"Keep room numbers, names and travel details off the cards. Respect other guests; the adult handles keys, exits and emergency information.",卡片上不寫房號、姓名或行程資料，並尊重其他旅客。房卡、出口與緊急資訊都由大人管理。,ftc-children-privacy
hotel,Hotel,飯店,target-04,one quiet way to move through a hallway,一種安靜通過走廊的方法,create,Plan or create,規劃／創作,"Use one quiet way to move through a hallway as a prompt. Invent one kind question, route idea or tiny story alone or with a non-driving companion when permitted.",以「一種安靜通過走廊的方法」為提示，自己想一個友善問題、小路線或迷你故事；情境允許時也可和非駕駛同行者一起想。,true,false,false,true,true,"Keep room numbers, names and travel details off the cards. Respect other guests; the adult handles keys, exits and emergency information.",卡片上不寫房號、姓名或行程資料，並尊重其他旅客。房卡、出口與緊急資訊都由大人管理。,ftc-children-privacy
hotel,Hotel,飯店,target-05,one item the group needs before leaving the room,一件離開房間前同行成員需要的物品,watch,Watch or point,看一看／指出來,"From your current spot, notice one item the group needs before leaving the room. Point only when the setting permits and your supervising adult has said it is safe; never ask a driver to look.",從目前位置觀察「一件離開房間前同行成員需要的物品」。只有在情境允許且陪同大人已確認安全時，才從原地指出來；絕不要求駕駛查看。,true,false,false,true,true,"Keep room numbers, names and travel details off the cards. Respect other guests; the adult handles keys, exits and emergency information.",卡片上不寫房號、姓名或行程資料，並尊重其他旅客。房卡、出口與緊急資訊都由大人管理。,ftc-children-privacy
hotel,Hotel,飯店,target-05,one item the group needs before leaving the room,一件離開房間前同行成員需要的物品,describe,Notice or describe,觀察／描述,"Notice one item the group needs before leaving the room. Think of one colour, shape, sound or detail. Share only with a non-driving companion when the setting permits.",觀察「一件離開房間前同行成員需要的物品」，想一個顏色、形狀、聲音或細節；只有在情境允許且有非駕駛同行者時才分享。,true,false,false,true,true,"Keep room numbers, names and travel details off the cards. Respect other guests; the adult handles keys, exits and emergency information.",卡片上不寫房號、姓名或行程資料，並尊重其他旅客。房卡、出口與緊急資訊都由大人管理。,ftc-children-privacy
hotel,Hotel,飯店,target-05,one item the group needs before leaving the room,一件離開房間前同行成員需要的物品,create,Plan or create,規劃／創作,"Use one item the group needs before leaving the room as a prompt. Invent one kind question, route idea or tiny story alone or with a non-driving companion when permitted.",以「一件離開房間前同行成員需要的物品」為提示，自己想一個友善問題、小路線或迷你故事；情境允許時也可和非駕駛同行者一起想。,true,false,false,true,true,"Keep room numbers, names and travel details off the cards. Respect other guests; the adult handles keys, exits and emergency information.",卡片上不寫房號、姓名或行程資料，並尊重其他旅客。房卡、出口與緊急資訊都由大人管理。,ftc-children-privacy
hotel,Hotel,飯店,target-06,one view from an allowed shared space,一個從允許使用的公共空間看得到的景色,watch,Watch or point,看一看／指出來,"From your current spot, notice one view from an allowed shared space. Point only when the setting permits and your supervising adult has said it is safe; never ask a driver to look.",從目前位置觀察「一個從允許使用的公共空間看得到的景色」。只有在情境允許且陪同大人已確認安全時，才從原地指出來；絕不要求駕駛查看。,true,false,false,true,true,"Keep room numbers, names and travel details off the cards. Respect other guests; the adult handles keys, exits and emergency information.",卡片上不寫房號、姓名或行程資料，並尊重其他旅客。房卡、出口與緊急資訊都由大人管理。,ftc-children-privacy
hotel,Hotel,飯店,target-06,one view from an allowed shared space,一個從允許使用的公共空間看得到的景色,describe,Notice or describe,觀察／描述,"Notice one view from an allowed shared space. Think of one colour, shape, sound or detail. Share only with a non-driving companion when the setting permits.",觀察「一個從允許使用的公共空間看得到的景色」，想一個顏色、形狀、聲音或細節；只有在情境允許且有非駕駛同行者時才分享。,true,false,false,true,true,"Keep room numbers, names and travel details off the cards. Respect other guests; the adult handles keys, exits and emergency information.",卡片上不寫房號、姓名或行程資料，並尊重其他旅客。房卡、出口與緊急資訊都由大人管理。,ftc-children-privacy
hotel,Hotel,飯店,target-06,one view from an allowed shared space,一個從允許使用的公共空間看得到的景色,create,Plan or create,規劃／創作,"Use one view from an allowed shared space as a prompt. Invent one kind question, route idea or tiny story alone or with a non-driving companion when permitted.",以「一個從允許使用的公共空間看得到的景色」為提示，自己想一個友善問題、小路線或迷你故事；情境允許時也可和非駕駛同行者一起想。,true,false,false,true,true,"Keep room numbers, names and travel details off the cards. Respect other guests; the adult handles keys, exits and emergency information.",卡片上不寫房號、姓名或行程資料，並尊重其他旅客。房卡、出口與緊急資訊都由大人管理。,ftc-children-privacy
hotel,Hotel,飯店,target-07,one way to leave the room tidy,一種讓房間保持整齊的方法,watch,Watch or point,看一看／指出來,"From your current spot, notice one way to leave the room tidy. Point only when the setting permits and your supervising adult has said it is safe; never ask a driver to look.",從目前位置觀察「一種讓房間保持整齊的方法」。只有在情境允許且陪同大人已確認安全時，才從原地指出來；絕不要求駕駛查看。,true,false,false,true,true,"Keep room numbers, names and travel details off the cards. Respect other guests; the adult handles keys, exits and emergency information.",卡片上不寫房號、姓名或行程資料，並尊重其他旅客。房卡、出口與緊急資訊都由大人管理。,ftc-children-privacy
hotel,Hotel,飯店,target-07,one way to leave the room tidy,一種讓房間保持整齊的方法,describe,Notice or describe,觀察／描述,"Notice one way to leave the room tidy. Think of one colour, shape, sound or detail. Share only with a non-driving companion when the setting permits.",觀察「一種讓房間保持整齊的方法」，想一個顏色、形狀、聲音或細節；只有在情境允許且有非駕駛同行者時才分享。,true,false,false,true,true,"Keep room numbers, names and travel details off the cards. Respect other guests; the adult handles keys, exits and emergency information.",卡片上不寫房號、姓名或行程資料，並尊重其他旅客。房卡、出口與緊急資訊都由大人管理。,ftc-children-privacy
hotel,Hotel,飯店,target-07,one way to leave the room tidy,一種讓房間保持整齊的方法,create,Plan or create,規劃／創作,"Use one way to leave the room tidy as a prompt. Invent one kind question, route idea or tiny story alone or with a non-driving companion when permitted.",以「一種讓房間保持整齊的方法」為提示，自己想一個友善問題、小路線或迷你故事；情境允許時也可和非駕駛同行者一起想。,true,false,false,true,true,"Keep room numbers, names and travel details off the cards. Respect other guests; the adult handles keys, exits and emergency information.",卡片上不寫房號、姓名或行程資料，並尊重其他旅客。房卡、出口與緊急資訊都由大人管理。,ftc-children-privacy
restaurant,Restaurant,餐廳,target-01,one ingredient named on the menu,菜單上寫到的一種食材,watch,Watch or point,看一看／指出來,"From your current spot, notice one ingredient named on the menu. Point only when the setting permits and your supervising adult has said it is safe; never ask a driver to look.",從目前位置觀察「菜單上寫到的一種食材」。只有在情境允許且陪同大人已確認安全時，才從原地指出來；絕不要求駕駛查看。,true,false,false,true,true,"Adults and restaurant staff handle allergies, food safety and movement. Do not photograph or approach other guests for a card.",過敏、食品安全與走動方式由大人和餐廳人員處理；不為了卡片拍攝或靠近其他客人。,
restaurant,Restaurant,餐廳,target-01,one ingredient named on the menu,菜單上寫到的一種食材,describe,Notice or describe,觀察／描述,"Notice one ingredient named on the menu. Think of one colour, shape, sound or detail. Share only with a non-driving companion when the setting permits.",觀察「菜單上寫到的一種食材」，想一個顏色、形狀、聲音或細節；只有在情境允許且有非駕駛同行者時才分享。,true,false,false,true,true,"Adults and restaurant staff handle allergies, food safety and movement. Do not photograph or approach other guests for a card.",過敏、食品安全與走動方式由大人和餐廳人員處理；不為了卡片拍攝或靠近其他客人。,
restaurant,Restaurant,餐廳,target-01,one ingredient named on the menu,菜單上寫到的一種食材,create,Plan or create,規劃／創作,"Use one ingredient named on the menu as a prompt. Invent one kind question, route idea or tiny story alone or with a non-driving companion when permitted.",以「菜單上寫到的一種食材」為提示，自己想一個友善問題、小路線或迷你故事；情境允許時也可和非駕駛同行者一起想。,true,false,false,true,true,"Adults and restaurant staff handle allergies, food safety and movement. Do not photograph or approach other guests for a card.",過敏、食品安全與走動方式由大人和餐廳人員處理；不為了卡片拍攝或靠近其他客人。,
restaurant,Restaurant,餐廳,target-02,one shape repeated in the table setting,餐具擺設裡重複出現的一種形狀,watch,Watch or point,看一看／指出來,"From your current spot, notice one shape repeated in the table setting. Point only when the setting permits and your supervising adult has said it is safe; never ask a driver to look.",從目前位置觀察「餐具擺設裡重複出現的一種形狀」。只有在情境允許且陪同大人已確認安全時，才從原地指出來；絕不要求駕駛查看。,true,false,false,true,true,"Adults and restaurant staff handle allergies, food safety and movement. Do not photograph or approach other guests for a card.",過敏、食品安全與走動方式由大人和餐廳人員處理；不為了卡片拍攝或靠近其他客人。,
restaurant,Restaurant,餐廳,target-02,one shape repeated in the table setting,餐具擺設裡重複出現的一種形狀,describe,Notice or describe,觀察／描述,"Notice one shape repeated in the table setting. Think of one colour, shape, sound or detail. Share only with a non-driving companion when the setting permits.",觀察「餐具擺設裡重複出現的一種形狀」，想一個顏色、形狀、聲音或細節；只有在情境允許且有非駕駛同行者時才分享。,true,false,false,true,true,"Adults and restaurant staff handle allergies, food safety and movement. Do not photograph or approach other guests for a card.",過敏、食品安全與走動方式由大人和餐廳人員處理；不為了卡片拍攝或靠近其他客人。,
restaurant,Restaurant,餐廳,target-02,one shape repeated in the table setting,餐具擺設裡重複出現的一種形狀,create,Plan or create,規劃／創作,"Use one shape repeated in the table setting as a prompt. Invent one kind question, route idea or tiny story alone or with a non-driving companion when permitted.",以「餐具擺設裡重複出現的一種形狀」為提示，自己想一個友善問題、小路線或迷你故事；情境允許時也可和非駕駛同行者一起想。,true,false,false,true,true,"Adults and restaurant staff handle allergies, food safety and movement. Do not photograph or approach other guests for a card.",過敏、食品安全與走動方式由大人和餐廳人員處理；不為了卡片拍攝或靠近其他客人。,
restaurant,Restaurant,餐廳,target-03,one polite phrase the group can use,一句同行成員可以使用的禮貌用語,watch,Watch or point,看一看／指出來,"From your current spot, notice one polite phrase the group can use. Point only when the setting permits and your supervising adult has said it is safe; never ask a driver to look.",從目前位置觀察「一句同行成員可以使用的禮貌用語」。只有在情境允許且陪同大人已確認安全時，才從原地指出來；絕不要求駕駛查看。,true,false,false,true,true,"Adults and restaurant staff handle allergies, food safety and movement. Do not photograph or approach other guests for a card.",過敏、食品安全與走動方式由大人和餐廳人員處理；不為了卡片拍攝或靠近其他客人。,
restaurant,Restaurant,餐廳,target-03,one polite phrase the group can use,一句同行成員可以使用的禮貌用語,describe,Notice or describe,觀察／描述,"Notice one polite phrase the group can use. Think of one colour, shape, sound or detail. Share only with a non-driving companion when the setting permits.",觀察「一句同行成員可以使用的禮貌用語」，想一個顏色、形狀、聲音或細節；只有在情境允許且有非駕駛同行者時才分享。,true,false,false,true,true,"Adults and restaurant staff handle allergies, food safety and movement. Do not photograph or approach other guests for a card.",過敏、食品安全與走動方式由大人和餐廳人員處理；不為了卡片拍攝或靠近其他客人。,
restaurant,Restaurant,餐廳,target-03,one polite phrase the group can use,一句同行成員可以使用的禮貌用語,create,Plan or create,規劃／創作,"Use one polite phrase the group can use as a prompt. Invent one kind question, route idea or tiny story alone or with a non-driving companion when permitted.",以「一句同行成員可以使用的禮貌用語」為提示，自己想一個友善問題、小路線或迷你故事；情境允許時也可和非駕駛同行者一起想。,true,false,false,true,true,"Adults and restaurant staff handle allergies, food safety and movement. Do not photograph or approach other guests for a card.",過敏、食品安全與走動方式由大人和餐廳人員處理；不為了卡片拍攝或靠近其他客人。,
restaurant,Restaurant,餐廳,target-04,one colour shared by two foods,兩種食物共有的一種顏色,watch,Watch or point,看一看／指出來,"From your current spot, notice one colour shared by two foods. Point only when the setting permits and your supervising adult has said it is safe; never ask a driver to look.",從目前位置觀察「兩種食物共有的一種顏色」。只有在情境允許且陪同大人已確認安全時，才從原地指出來；絕不要求駕駛查看。,true,false,false,true,true,"Adults and restaurant staff handle allergies, food safety and movement. Do not photograph or approach other guests for a card.",過敏、食品安全與走動方式由大人和餐廳人員處理；不為了卡片拍攝或靠近其他客人。,
restaurant,Restaurant,餐廳,target-04,one colour shared by two foods,兩種食物共有的一種顏色,describe,Notice or describe,觀察／描述,"Notice one colour shared by two foods. Think of one colour, shape, sound or detail. Share only with a non-driving companion when the setting permits.",觀察「兩種食物共有的一種顏色」，想一個顏色、形狀、聲音或細節；只有在情境允許且有非駕駛同行者時才分享。,true,false,false,true,true,"Adults and restaurant staff handle allergies, food safety and movement. Do not photograph or approach other guests for a card.",過敏、食品安全與走動方式由大人和餐廳人員處理；不為了卡片拍攝或靠近其他客人。,
restaurant,Restaurant,餐廳,target-04,one colour shared by two foods,兩種食物共有的一種顏色,create,Plan or create,規劃／創作,"Use one colour shared by two foods as a prompt. Invent one kind question, route idea or tiny story alone or with a non-driving companion when permitted.",以「兩種食物共有的一種顏色」為提示，自己想一個友善問題、小路線或迷你故事；情境允許時也可和非駕駛同行者一起想。,true,false,false,true,true,"Adults and restaurant staff handle allergies, food safety and movement. Do not photograph or approach other guests for a card.",過敏、食品安全與走動方式由大人和餐廳人員處理；不為了卡片拍攝或靠近其他客人。,
restaurant,Restaurant,餐廳,target-05,one item staff uses to organise service,一件工作人員用來安排服務的物品,watch,Watch or point,看一看／指出來,"From your current spot, notice one item staff uses to organise service. Point only when the setting permits and your supervising adult has said it is safe; never ask a driver to look.",從目前位置觀察「一件工作人員用來安排服務的物品」。只有在情境允許且陪同大人已確認安全時，才從原地指出來；絕不要求駕駛查看。,true,false,false,true,true,"Adults and restaurant staff handle allergies, food safety and movement. Do not photograph or approach other guests for a card.",過敏、食品安全與走動方式由大人和餐廳人員處理；不為了卡片拍攝或靠近其他客人。,
restaurant,Restaurant,餐廳,target-05,one item staff uses to organise service,一件工作人員用來安排服務的物品,describe,Notice or describe,觀察／描述,"Notice one item staff uses to organise service. Think of one colour, shape, sound or detail. Share only with a non-driving companion when the setting permits.",觀察「一件工作人員用來安排服務的物品」，想一個顏色、形狀、聲音或細節；只有在情境允許且有非駕駛同行者時才分享。,true,false,false,true,true,"Adults and restaurant staff handle allergies, food safety and movement. Do not photograph or approach other guests for a card.",過敏、食品安全與走動方式由大人和餐廳人員處理；不為了卡片拍攝或靠近其他客人。,
restaurant,Restaurant,餐廳,target-05,one item staff uses to organise service,一件工作人員用來安排服務的物品,create,Plan or create,規劃／創作,"Use one item staff uses to organise service as a prompt. Invent one kind question, route idea or tiny story alone or with a non-driving companion when permitted.",以「一件工作人員用來安排服務的物品」為提示，自己想一個友善問題、小路線或迷你故事；情境允許時也可和非駕駛同行者一起想。,true,false,false,true,true,"Adults and restaurant staff handle allergies, food safety and movement. Do not photograph or approach other guests for a card.",過敏、食品安全與走動方式由大人和餐廳人員處理；不為了卡片拍攝或靠近其他客人。,
restaurant,Restaurant,餐廳,target-06,one sound that signals food preparation,一個和準備餐點有關的聲音,watch,Watch or point,看一看／指出來,"From your current spot, notice one sound that signals food preparation. Point only when the setting permits and your supervising adult has said it is safe; never ask a driver to look.",從目前位置觀察「一個和準備餐點有關的聲音」。只有在情境允許且陪同大人已確認安全時，才從原地指出來；絕不要求駕駛查看。,true,false,false,true,true,"Adults and restaurant staff handle allergies, food safety and movement. Do not photograph or approach other guests for a card.",過敏、食品安全與走動方式由大人和餐廳人員處理；不為了卡片拍攝或靠近其他客人。,
restaurant,Restaurant,餐廳,target-06,one sound that signals food preparation,一個和準備餐點有關的聲音,describe,Notice or describe,觀察／描述,"Notice one sound that signals food preparation. Think of one colour, shape, sound or detail. Share only with a non-driving companion when the setting permits.",觀察「一個和準備餐點有關的聲音」，想一個顏色、形狀、聲音或細節；只有在情境允許且有非駕駛同行者時才分享。,true,false,false,true,true,"Adults and restaurant staff handle allergies, food safety and movement. Do not photograph or approach other guests for a card.",過敏、食品安全與走動方式由大人和餐廳人員處理；不為了卡片拍攝或靠近其他客人。,
restaurant,Restaurant,餐廳,target-06,one sound that signals food preparation,一個和準備餐點有關的聲音,create,Plan or create,規劃／創作,"Use one sound that signals food preparation as a prompt. Invent one kind question, route idea or tiny story alone or with a non-driving companion when permitted.",以「一個和準備餐點有關的聲音」為提示，自己想一個友善問題、小路線或迷你故事；情境允許時也可和非駕駛同行者一起想。,true,false,false,true,true,"Adults and restaurant staff handle allergies, food safety and movement. Do not photograph or approach other guests for a card.",過敏、食品安全與走動方式由大人和餐廳人員處理；不為了卡片拍攝或靠近其他客人。,
restaurant,Restaurant,餐廳,target-07,one way to help clear your own space,一種協助整理自己座位空間的方法,watch,Watch or point,看一看／指出來,"From your current spot, notice one way to help clear your own space. Point only when the setting permits and your supervising adult has said it is safe; never ask a driver to look.",從目前位置觀察「一種協助整理自己座位空間的方法」。只有在情境允許且陪同大人已確認安全時，才從原地指出來；絕不要求駕駛查看。,true,false,false,true,true,"Adults and restaurant staff handle allergies, food safety and movement. Do not photograph or approach other guests for a card.",過敏、食品安全與走動方式由大人和餐廳人員處理；不為了卡片拍攝或靠近其他客人。,
restaurant,Restaurant,餐廳,target-07,one way to help clear your own space,一種協助整理自己座位空間的方法,describe,Notice or describe,觀察／描述,"Notice one way to help clear your own space. Think of one colour, shape, sound or detail. Share only with a non-driving companion when the setting permits.",觀察「一種協助整理自己座位空間的方法」，想一個顏色、形狀、聲音或細節；只有在情境允許且有非駕駛同行者時才分享。,true,false,false,true,true,"Adults and restaurant staff handle allergies, food safety and movement. Do not photograph or approach other guests for a card.",過敏、食品安全與走動方式由大人和餐廳人員處理；不為了卡片拍攝或靠近其他客人。,
restaurant,Restaurant,餐廳,target-07,one way to help clear your own space,一種協助整理自己座位空間的方法,create,Plan or create,規劃／創作,"Use one way to help clear your own space as a prompt. Invent one kind question, route idea or tiny story alone or with a non-driving companion when permitted.",以「一種協助整理自己座位空間的方法」為提示，自己想一個友善問題、小路線或迷你故事；情境允許時也可和非駕駛同行者一起想。,true,false,false,true,true,"Adults and restaurant staff handle allergies, food safety and movement. Do not photograph or approach other guests for a card.",過敏、食品安全與走動方式由大人和餐廳人員處理；不為了卡片拍攝或靠近其他客人。,
quiet-waiting,Quiet waiting,安靜等待,target-01,one object with straight lines,一件有直線的物品,watch,Watch or point,看一看／指出來,"From your current spot, notice one object with straight lines. Point only when the setting permits and your supervising adult has said it is safe; never ask a driver to look.",從目前位置觀察「一件有直線的物品」。只有在情境允許且陪同大人已確認安全時，才從原地指出來；絕不要求駕駛查看。,true,false,false,true,true,"Observe from the seat or area chosen by the adult. Never approach a stranger for a card, and skip anything that could disturb the space.",只從大人選定的座位或區域觀察，不為了卡片靠近陌生人；任何可能打擾現場的內容都直接跳過。,
quiet-waiting,Quiet waiting,安靜等待,target-01,one object with straight lines,一件有直線的物品,describe,Notice or describe,觀察／描述,"Notice one object with straight lines. Think of one colour, shape, sound or detail. Share only with a non-driving companion when the setting permits.",觀察「一件有直線的物品」，想一個顏色、形狀、聲音或細節；只有在情境允許且有非駕駛同行者時才分享。,true,false,false,true,true,"Observe from the seat or area chosen by the adult. Never approach a stranger for a card, and skip anything that could disturb the space.",只從大人選定的座位或區域觀察，不為了卡片靠近陌生人；任何可能打擾現場的內容都直接跳過。,
quiet-waiting,Quiet waiting,安靜等待,target-01,one object with straight lines,一件有直線的物品,create,Plan or create,規劃／創作,"Use one object with straight lines as a prompt. Invent one kind question, route idea or tiny story alone or with a non-driving companion when permitted.",以「一件有直線的物品」為提示，自己想一個友善問題、小路線或迷你故事；情境允許時也可和非駕駛同行者一起想。,true,false,false,true,true,"Observe from the seat or area chosen by the adult. Never approach a stranger for a card, and skip anything that could disturb the space.",只從大人選定的座位或區域觀察，不為了卡片靠近陌生人；任何可能打擾現場的內容都直接跳過。,
quiet-waiting,Quiet waiting,安靜等待,target-02,one object with curved lines,一件有曲線的物品,watch,Watch or point,看一看／指出來,"From your current spot, notice one object with curved lines. Point only when the setting permits and your supervising adult has said it is safe; never ask a driver to look.",從目前位置觀察「一件有曲線的物品」。只有在情境允許且陪同大人已確認安全時，才從原地指出來；絕不要求駕駛查看。,true,false,false,true,true,"Observe from the seat or area chosen by the adult. Never approach a stranger for a card, and skip anything that could disturb the space.",只從大人選定的座位或區域觀察，不為了卡片靠近陌生人；任何可能打擾現場的內容都直接跳過。,
quiet-waiting,Quiet waiting,安靜等待,target-02,one object with curved lines,一件有曲線的物品,describe,Notice or describe,觀察／描述,"Notice one object with curved lines. Think of one colour, shape, sound or detail. Share only with a non-driving companion when the setting permits.",觀察「一件有曲線的物品」，想一個顏色、形狀、聲音或細節；只有在情境允許且有非駕駛同行者時才分享。,true,false,false,true,true,"Observe from the seat or area chosen by the adult. Never approach a stranger for a card, and skip anything that could disturb the space.",只從大人選定的座位或區域觀察，不為了卡片靠近陌生人；任何可能打擾現場的內容都直接跳過。,
quiet-waiting,Quiet waiting,安靜等待,target-02,one object with curved lines,一件有曲線的物品,create,Plan or create,規劃／創作,"Use one object with curved lines as a prompt. Invent one kind question, route idea or tiny story alone or with a non-driving companion when permitted.",以「一件有曲線的物品」為提示，自己想一個友善問題、小路線或迷你故事；情境允許時也可和非駕駛同行者一起想。,true,false,false,true,true,"Observe from the seat or area chosen by the adult. Never approach a stranger for a card, and skip anything that could disturb the space.",只從大人選定的座位或區域觀察，不為了卡片靠近陌生人；任何可能打擾現場的內容都直接跳過。,
quiet-waiting,Quiet waiting,安靜等待,target-03,three things in the same colour family,三件屬於相近色系的東西,watch,Watch or point,看一看／指出來,"From your current spot, notice three things in the same colour family. Point only when the setting permits and your supervising adult has said it is safe; never ask a driver to look.",從目前位置觀察「三件屬於相近色系的東西」。只有在情境允許且陪同大人已確認安全時，才從原地指出來；絕不要求駕駛查看。,true,false,false,true,true,"Observe from the seat or area chosen by the adult. Never approach a stranger for a card, and skip anything that could disturb the space.",只從大人選定的座位或區域觀察，不為了卡片靠近陌生人；任何可能打擾現場的內容都直接跳過。,
quiet-waiting,Quiet waiting,安靜等待,target-03,three things in the same colour family,三件屬於相近色系的東西,describe,Notice or describe,觀察／描述,"Notice three things in the same colour family. Think of one colour, shape, sound or detail. Share only with a non-driving companion when the setting permits.",觀察「三件屬於相近色系的東西」，想一個顏色、形狀、聲音或細節；只有在情境允許且有非駕駛同行者時才分享。,true,false,false,true,true,"Observe from the seat or area chosen by the adult. Never approach a stranger for a card, and skip anything that could disturb the space.",只從大人選定的座位或區域觀察，不為了卡片靠近陌生人；任何可能打擾現場的內容都直接跳過。,
quiet-waiting,Quiet waiting,安靜等待,target-03,three things in the same colour family,三件屬於相近色系的東西,create,Plan or create,規劃／創作,"Use three things in the same colour family as a prompt. Invent one kind question, route idea or tiny story alone or with a non-driving companion when permitted.",以「三件屬於相近色系的東西」為提示，自己想一個友善問題、小路線或迷你故事；情境允許時也可和非駕駛同行者一起想。,true,false,false,true,true,"Observe from the seat or area chosen by the adult. Never approach a stranger for a card, and skip anything that could disturb the space.",只從大人選定的座位或區域觀察，不為了卡片靠近陌生人；任何可能打擾現場的內容都直接跳過。,
quiet-waiting,Quiet waiting,安靜等待,target-04,one nearby sound and one distant sound,一個近處聲音與一個遠處聲音,watch,Watch or point,看一看／指出來,"From your current spot, notice one nearby sound and one distant sound. Point only when the setting permits and your supervising adult has said it is safe; never ask a driver to look.",從目前位置觀察「一個近處聲音與一個遠處聲音」。只有在情境允許且陪同大人已確認安全時，才從原地指出來；絕不要求駕駛查看。,true,false,false,true,true,"Observe from the seat or area chosen by the adult. Never approach a stranger for a card, and skip anything that could disturb the space.",只從大人選定的座位或區域觀察，不為了卡片靠近陌生人；任何可能打擾現場的內容都直接跳過。,
